Date,Time,Open,High,Low,Close,Volume
2015.11.12,19:10,1.52116,1.52144,1.52089,1.52096,322
2015.11.12,19:15,1.52098,1.52104,1.52076,1.52093,267
2015.11.12,19:20,1.52092,1.52115,1.52058,1.52069,320
2015.11.12,19:25,1.52068,1.52116,1.52063,1.52105,304
2015.11.12,19:30,1.52106,1.52116,1.52091,1.52109,207
2015.11.12,19:35,1.52108,1.52153,1.52108,1.52130,193
2015.11.12,19:40,1.52131,1.52157,1.52122,1.52153,247
2015.11.12,19:45,1.52152,1.52153,1.52123,1.52132,236
2015.11.12,19:50,1.52132,1.52165,1.52132,1.52148,239
2015.11.12,19:55,1.52148,1.52159,1.52134,1.52137,201
2015.11.12,20:00,1.52136,1.52166,1.52122,1.52162,200
2015.11.12,20:05,1.52162,1.52175,1.52151,1.52163,175
2015.11.12,20:10,1.52162,1.52194,1.52161,1.52190,144
2015.11.12,20:15,1.52190,1.52213,1.52183,1.52211,165
2015.11.12,20:20,1.52211,1.52213,1.52187,1.52192,207
2015.11.12,20:25,1.52192,1.52205,1.52171,1.52203,148
2015.11.12,20:30,1.52204,1.52216,1.52194,1.52215,158
2015.11.12,20:35,1.52212,1.52213,1.52177,1.52177,120
2015.11.12,20:40,1.52177,1.52208,1.52163,1.52186,164
2015.11.12,20:45,1.52185,1.52188,1.52163,1.52184,138
2015.11.12,20:50,1.52183,1.52197,1.52176,1.52195,126
2015.11.12,20:55,1.52194,1.52270,1.52175,1.52199,469
2015.11.12,21:00,1.52201,1.52285,1.52188,1.52273,373
2015.11.12,21:05,1.52273,1.52294,1.52257,1.52260,328
2015.11.12,21:10,1.52261,1.52274,1.52251,1.52263,252
2015.11.12,21:15,1.52263,1.52268,1.52186,1.52187,302
2015.11.12,21:20,1.52185,1.52194,1.52171,1.52180,157
2015.11.12,21:25,1.52183,1.52229,1.52183,1.52214,176
2015.11.12,21:30,1.52214,1.52234,1.52207,1.52230,144
2015.11.12,21:35,1.52231,1.52231,1.52178,1.52200,147
2015.11.12,21:40,1.52200,1.52234,1.52195,1.52209,229
2015.11.12,21:45,1.52210,1.52297,1.52187,1.52290,375
2015.11.12,21:50,1.52289,1.52315,1.52258,1.52258,570
2015.11.12,21:55,1.52259,1.52309,1.52222,1.52246,425
2015.11.12,22:00,1.52242,1.52308,1.52231,1.52299,329
2015.11.12,22:05,1.52300,1.52316,1.52288,1.52314,232
2015.11.12,22:10,1.52314,1.52314,1.52297,1.52301,88
2015.11.12,22:15,1.52300,1.52329,1.52295,1.52312,181
2015.11.12,22:20,1.52310,1.52325,1.52306,1.52311,65
2015.11.12,22:25,1.52311,1.52338,1.52296,1.52336,122
2015.11.12,22:30,1.52338,1.52340,1.52312,1.52317,156
2015.11.12,22:35,1.52318,1.52318,1.52299,1.52303,203
2015.11.12,22:40,1.52304,1.52341,1.52302,1.52333,226
2015.11.12,22:45,1.52335,1.52337,1.52320,1.52320,115
2015.11.12,22:50,1.52319,1.52329,1.52307,1.52326,262
2015.11.12,22:55,1.52327,1.52336,1.52283,1.52283,418
2015.11.12,23:00,1.52271,1.52316,1.52255,1.52302,57
2015.11.12,23:05,1.52301,1.52324,1.52299,1.52315,73
2015.11.12,23:10,1.52315,1.52315,1.52293,1.52293,52
2015.11.12,23:15,1.52291,1.52291,1.52258,1.52269,101
2015.11.12,23:20,1.52266,1.52297,1.52255,1.52292,107
2015.11.12,23:25,1.52293,1.52294,1.52254,1.52272,134
2015.11.12,23:30,1.52273,1.52281,1.52268,1.52273,69
2015.11.12,23:35,1.52277,1.52307,1.52255,1.52270,227
2015.11.12,23:40,1.52270,1.52272,1.52260,1.52271,171
2015.11.12,23:45,1.52271,1.52313,1.52264,1.52309,277
2015.11.12,23:50,1.52309,1.52314,1.52256,1.52262,302
2015.11.12,23:55,1.52265,1.52296,1.52246,1.52246,304
2015.11.13,00:00,1.52263,1.52282,1.52259,1.52273,531
2015.11.13,00:05,1.52273,1.52293,1.52273,1.52290,328
2015.11.13,00:10,1.52290,1.52305,1.52289,1.52291,212
2015.11.13,00:15,1.52291,1.52293,1.52257,1.52274,183
2015.11.13,00:20,1.52273,1.52288,1.52273,1.52288,42
2015.11.13,00:25,1.52288,1.52293,1.52257,1.52265,127
2015.11.13,00:30,1.52265,1.52290,1.52263,1.52287,167
2015.11.13,00:35,1.52287,1.52288,1.52274,1.52276,54
2015.11.13,00:40,1.52273,1.52289,1.52270,1.52280,101
2015.11.13,00:45,1.52280,1.52301,1.52280,1.52301,61
2015.11.13,00:50,1.52299,1.52331,1.52299,1.52327,90
2015.11.13,00:55,1.52322,1.52344,1.52284,1.52305,139
2015.11.13,01:00,1.52306,1.52308,1.52295,1.52297,74
2015.11.13,01:05,1.52298,1.52311,1.52289,1.52289,121
2015.11.13,01:10,1.52288,1.52300,1.52267,1.52297,135
2015.11.13,01:15,1.52297,1.52304,1.52296,1.52300,71
2015.11.13,01:20,1.52299,1.52301,1.52292,1.52301,81
2015.11.13,01:25,1.52300,1.52306,1.52294,1.52294,108
2015.11.13,01:30,1.52291,1.52291,1.52267,1.52284,130
2015.11.13,01:35,1.52280,1.52292,1.52272,1.52281,218
2015.11.13,01:40,1.52280,1.52301,1.52265,1.52293,200
2015.11.13,01:45,1.52293,1.52293,1.52261,1.52273,133
2015.11.13,01:50,1.52273,1.52276,1.52260,1.52270,128
2015.11.13,01:55,1.52270,1.52288,1.52260,1.52284,163
2015.11.13,02:00,1.52282,1.52282,1.52246,1.52250,212
2015.11.13,02:05,1.52250,1.52273,1.52219,1.52273,204
2015.11.13,02:10,1.52275,1.52275,1.52258,1.52262,133
2015.11.13,02:15,1.52262,1.52277,1.52261,1.52269,208
2015.11.13,02:20,1.52268,1.52272,1.52256,1.52266,131
2015.11.13,02:25,1.52265,1.52269,1.52179,1.52186,231
2015.11.13,02:30,1.52186,1.52190,1.52147,1.52175,321
2015.11.13,02:35,1.52174,1.52180,1.52151,1.52154,312
2015.11.13,02:40,1.52155,1.52167,1.52142,1.52164,218
2015.11.13,02:45,1.52164,1.52178,1.52144,1.52157,182
2015.11.13,02:50,1.52159,1.52168,1.52155,1.52159,109
2015.11.13,02:55,1.52158,1.52176,1.52157,1.52160,171
2015.11.13,03:00,1.52159,1.52169,1.52157,1.52159,109
2015.11.13,03:05,1.52159,1.52168,1.52157,1.52161,122
2015.11.13,03:10,1.52163,1.52180,1.52156,1.52168,92
2015.11.13,03:15,1.52168,1.52191,1.52165,1.52182,232
2015.11.13,03:20,1.52183,1.52192,1.52161,1.52161,199
2015.11.13,03:25,1.52161,1.52166,1.52152,1.52153,173
2015.11.13,03:30,1.52153,1.52164,1.52152,1.52161,168
2015.11.13,03:35,1.52162,1.52190,1.52159,1.52190,144
2015.11.13,03:40,1.52189,1.52201,1.52177,1.52197,168
2015.11.13,03:45,1.52197,1.52201,1.52166,1.52169,194
2015.11.13,03:50,1.52167,1.52188,1.52164,1.52186,245
2015.11.13,03:55,1.52187,1.52193,1.52166,1.52185,213
2015.11.13,04:00,1.52180,1.52185,1.52156,1.52164,273
2015.11.13,04:05,1.52163,1.52164,1.52146,1.52147,131
2015.11.13,04:10,1.52146,1.52149,1.52143,1.52148,184
2015.11.13,04:15,1.52147,1.52160,1.52144,1.52156,100
2015.11.13,04:20,1.52157,1.52163,1.52149,1.52149,118
2015.11.13,04:25,1.52150,1.52162,1.52089,1.52090,242
2015.11.13,04:30,1.52090,1.52102,1.52066,1.52068,195
2015.11.13,04:35,1.52069,1.52111,1.52067,1.52096,132
2015.11.13,04:40,1.52097,1.52119,1.52086,1.52110,148
2015.11.13,04:45,1.52109,1.52119,1.52104,1.52105,167
2015.11.13,04:50,1.52107,1.52134,1.52103,1.52107,350
2015.11.13,04:55,1.52106,1.52112,1.52094,1.52110,135
2015.11.13,05:00,1.52115,1.52127,1.52113,1.52117,121
2015.11.13,05:05,1.52115,1.52119,1.52099,1.52107,124
2015.11.13,05:10,1.52108,1.52136,1.52096,1.52127,166
2015.11.13,05:15,1.52127,1.52132,1.52114,1.52126,185
2015.11.13,05:20,1.52126,1.52130,1.52119,1.52123,157
2015.11.13,05:25,1.52124,1.52127,1.52121,1.52123,150
2015.11.13,05:30,1.52123,1.52131,1.52116,1.52118,155
2015.11.13,05:35,1.52118,1.52128,1.52114,1.52117,106
2015.11.13,05:40,1.52117,1.52120,1.52113,1.52115,43
2015.11.13,05:45,1.52114,1.52117,1.52091,1.52091,151
2015.11.13,05:50,1.52092,1.52103,1.52090,1.52095,84
2015.11.13,05:55,1.52095,1.52099,1.52070,1.52083,140
2015.11.13,06:00,1.52085,1.52089,1.52074,1.52086,136
2015.11.13,06:05,1.52086,1.52098,1.52084,1.52086,109
2015.11.13,06:10,1.52085,1.52107,1.52085,1.52103,102
2015.11.13,06:15,1.52099,1.52099,1.52086,1.52095,130
2015.11.13,06:20,1.52095,1.52109,1.52094,1.52107,105
2015.11.13,06:25,1.52108,1.52111,1.52085,1.52088,87
2015.11.13,06:30,1.52088,1.52103,1.52084,1.52089,137
2015.11.13,06:35,1.52090,1.52099,1.52089,1.52090,92
2015.11.13,06:40,1.52087,1.52097,1.52083,1.52093,95
2015.11.13,06:45,1.52094,1.52095,1.52078,1.52093,123
2015.11.13,06:50,1.52092,1.52106,1.52076,1.52105,191
2015.11.13,06:55,1.52105,1.52105,1.52075,1.52079,190
2015.11.13,07:00,1.52078,1.52078,1.51997,1.51997,189
2015.11.13,07:05,1.51998,1.51998,1.51990,1.51990,52
2015.11.13,07:10,1.51990,1.51993,1.51984,1.51985,66
2015.11.13,07:15,1.51985,1.51993,1.51980,1.51990,78
2015.11.13,07:20,1.51989,1.52001,1.51987,1.51992,114
2015.11.13,07:25,1.51991,1.52003,1.51988,1.52003,93
2015.11.13,07:30,1.52001,1.52041,1.52001,1.52041,108
2015.11.13,07:35,1.52041,1.52074,1.52029,1.52055,244
2015.11.13,07:40,1.52054,1.52091,1.52054,1.52091,111
2015.11.13,07:45,1.52089,1.52111,1.52086,1.52111,108
2015.11.13,07:50,1.52112,1.52193,1.52110,1.52191,170
2015.11.13,07:55,1.52189,1.52238,1.52153,1.52154,230
2015.11.13,08:00,1.52152,1.52207,1.52135,1.52171,238
2015.11.13,08:05,1.52171,1.52182,1.52149,1.52149,151
2015.11.13,08:10,1.52149,1.52152,1.52116,1.52137,180
2015.11.13,08:15,1.52139,1.52158,1.52129,1.52155,129
2015.11.13,08:20,1.52156,1.52203,1.52156,1.52203,105
2015.11.13,08:25,1.52203,1.52215,1.52183,1.52190,122
2015.11.13,08:30,1.52190,1.52191,1.52164,1.52171,220
2015.11.13,08:35,1.52171,1.52218,1.52161,1.52170,282
2015.11.13,08:40,1.52169,1.52169,1.52126,1.52134,283
2015.11.13,08:45,1.52133,1.52135,1.52086,1.52105,264
2015.11.13,08:50,1.52105,1.52105,1.52076,1.52091,201
2015.11.13,08:55,1.52090,1.52161,1.52086,1.52133,198
2015.11.13,09:00,1.52131,1.52193,1.52111,1.52183,418
2015.11.13,09:05,1.52180,1.52197,1.52133,1.52137,469
2015.11.13,09:10,1.52139,1.52173,1.52136,1.52137,408
2015.11.13,09:15,1.52137,1.52206,1.52128,1.52202,445
2015.11.13,09:20,1.52206,1.52225,1.52187,1.52203,398
2015.11.13,09:25,1.52203,1.52209,1.52165,1.52176,356
2015.11.13,09:30,1.52175,1.52177,1.52142,1.52157,318
2015.11.13,09:35,1.52157,1.52236,1.52148,1.52206,552
2015.11.13,09:40,1.52206,1.52317,1.52197,1.52229,568
2015.11.13,09:45,1.52229,1.52247,1.52185,1.52210,429
2015.11.13,09:50,1.52211,1.52218,1.52151,1.52199,359
2015.11.13,09:55,1.52199,1.52208,1.52156,1.52187,443
2015.11.13,10:00,1.52186,1.52221,1.52181,1.52204,366
2015.11.13,10:05,1.52199,1.52249,1.52186,1.52218,347
2015.11.13,10:10,1.52220,1.52220,1.52167,1.52175,283
2015.11.13,10:15,1.52174,1.52174,1.52119,1.52121,320
2015.11.13,10:20,1.52121,1.52154,1.52113,1.52148,352
2015.11.13,10:25,1.52148,1.52159,1.52131,1.52149,366
2015.11.13,10:30,1.52145,1.52190,1.52112,1.52170,390
2015.11.13,10:35,1.52171,1.52195,1.52147,1.52195,345
2015.11.13,10:40,1.52194,1.52209,1.52156,1.52162,310
2015.11.13,10:45,1.52155,1.52213,1.52147,1.52196,307
2015.11.13,10:50,1.52195,1.52226,1.52172,1.52176,326
2015.11.13,10:55,1.52176,1.52227,1.52167,1.52212,271
2015.11.13,11:00,1.52213,1.52262,1.52205,1.52239,440
2015.11.13,11:05,1.52238,1.52257,1.52194,1.52195,298
2015.11.13,11:10,1.52196,1.52214,1.52166,1.52173,303
2015.11.13,11:15,1.52173,1.52208,1.52172,1.52183,236
2015.11.13,11:20,1.52184,1.52195,1.52166,1.52174,208
2015.11.13,11:25,1.52177,1.52193,1.52176,1.52193,154
2015.11.13,11:30,1.52193,1.52212,1.52173,1.52206,324
2015.11.13,11:35,1.52205,1.52221,1.52152,1.52188,415
2015.11.13,11:40,1.52190,1.52231,1.52168,1.52228,384
2015.11.13,11:45,1.52228,1.52248,1.52204,1.52238,270
2015.11.13,11:50,1.52240,1.52311,1.52240,1.52302,299
2015.11.13,11:55,1.52299,1.52311,1.52179,1.52189,409
2015.11.13,12:00,1.52191,1.52208,1.52165,1.52195,376
2015.11.13,12:05,1.52194,1.52241,1.52169,1.52241,276
2015.11.13,12:10,1.52241,1.52241,1.52158,1.52209,436
2015.11.13,12:15,1.52209,1.52209,1.52157,1.52207,326
2015.11.13,12:20,1.52206,1.52211,1.52187,1.52208,456
2015.11.13,12:25,1.52208,1.52243,1.52169,1.52174,410
2015.11.13,12:30,1.52173,1.52215,1.52166,1.52213,351
2015.11.13,12:35,1.52213,1.52224,1.52188,1.52217,337
2015.11.13,12:40,1.52215,1.52244,1.52207,1.52212,422
2015.11.13,12:45,1.52211,1.52244,1.52174,1.52243,410
2015.11.13,12:50,1.52243,1.52273,1.52218,1.52269,403
2015.11.13,12:55,1.52270,1.52279,1.52176,1.52194,450
2015.11.13,13:00,1.52191,1.52196,1.52146,1.52195,394
2015.11.13,13:05,1.52195,1.52206,1.52181,1.52206,363
2015.11.13,13:10,1.52206,1.52231,1.52180,1.52221,349
2015.11.13,13:15,1.52221,1.52230,1.52201,1.52212,249
2015.11.13,13:20,1.52213,1.52214,1.52181,1.52181,260
2015.11.13,13:25,1.52181,1.52203,1.52179,1.52194,253
2015.11.13,13:30,1.52198,1.52211,1.52183,1.52200,273
2015.11.13,13:35,1.52199,1.52202,1.52175,1.52182,230
2015.11.13,13:40,1.52182,1.52197,1.52178,1.52181,322
2015.11.13,13:45,1.52181,1.52191,1.52159,1.52171,337
2015.11.13,13:50,1.52170,1.52201,1.52165,1.52193,270
2015.11.13,13:55,1.52192,1.52192,1.52130,1.52130,393
2015.11.13,14:00,1.52130,1.52146,1.52079,1.52114,510
2015.11.13,14:05,1.52113,1.52143,1.52088,1.52104,420
2015.11.13,14:10,1.52104,1.52252,1.52093,1.52226,429
2015.11.13,14:15,1.52226,1.52238,1.52144,1.52165,514
2015.11.13,14:20,1.52166,1.52201,1.52160,1.52180,438
2015.11.13,14:25,1.52179,1.52222,1.52154,1.52201,610
2015.11.13,14:30,1.52276,1.52626,1.52276,1.52604,1124
2015.11.13,14:35,1.52606,1.52622,1.52371,1.52397,1006
2015.11.13,14:40,1.52397,1.52472,1.52294,1.52312,884
2015.11.13,14:45,1.52311,1.52323,1.52244,1.52307,697
2015.11.13,14:50,1.52305,1.52354,1.52243,1.52311,714
2015.11.13,14:55,1.52315,1.52323,1.52251,1.52259,574
2015.11.13,15:00,1.52260,1.52282,1.52250,1.52265,501
2015.11.13,15:05,1.52258,1.52322,1.52256,1.52309,407
2015.11.13,15:10,1.52307,1.52308,1.52245,1.52276,633
2015.11.13,15:15,1.52275,1.52311,1.52249,1.52303,421
2015.11.13,15:20,1.52302,1.52329,1.52284,1.52288,508
2015.11.13,15:25,1.52288,1.52310,1.52262,1.52276,462
2015.11.13,15:30,1.52271,1.52283,1.52200,1.52220,527
2015.11.13,15:35,1.52218,1.52221,1.52171,1.52186,539
2015.11.13,15:40,1.52187,1.52203,1.52171,1.52191,497
2015.11.13,15:45,1.52191,1.52232,1.52166,1.52199,464
2015.11.13,15:50,1.52197,1.52239,1.52184,1.52213,485
2015.11.13,15:55,1.52210,1.52226,1.52173,1.52186,418
2015.11.13,16:00,1.52186,1.52188,1.52111,1.52114,692
2015.11.13,16:05,1.52113,1.52160,1.52101,1.52137,601
2015.11.13,16:10,1.52136,1.52136,1.52057,1.52092,659
2015.11.13,16:15,1.52093,1.52138,1.52093,1.52133,545
2015.11.13,16:20,1.52134,1.52183,1.52125,1.52131,481
2015.11.13,16:25,1.52129,1.52144,1.52074,1.52087,548
2015.11.13,16:30,1.52086,1.52111,1.52015,1.52045,528
2015.11.13,16:35,1.52046,1.52061,1.51971,1.51997,506
2015.11.13,16:40,1.51998,1.52028,1.51950,1.52028,471
2015.11.13,16:45,1.52028,1.52053,1.51869,1.51912,505
2015.11.13,16:50,1.51912,1.51949,1.51896,1.51930,457
2015.11.13,16:55,1.51930,1.51953,1.51866,1.51948,543
2015.11.13,17:00,1.51948,1.51992,1.51948,1.51976,454
2015.11.13,17:05,1.51973,1.51991,1.51945,1.51966,316
2015.11.13,17:10,1.51966,1.51989,1.51929,1.51954,470
2015.11.13,17:15,1.51954,1.51977,1.51937,1.51967,440
2015.11.13,17:20,1.51966,1.52002,1.51956,1.52000,488
2015.11.13,17:25,1.51999,1.52012,1.51965,1.51993,391
2015.11.13,17:30,1.51992,1.52017,1.51986,1.51992,274
2015.11.13,17:35,1.51993,1.52084,1.51985,1.52083,347
2015.11.13,17:40,1.52083,1.52143,1.52049,1.52139,253
2015.11.13,17:45,1.52138,1.52182,1.52113,1.52131,328
2015.11.13,17:50,1.52131,1.52145,1.52062,1.52067,351
2015.11.13,17:55,1.52067,1.52078,1.52038,1.52058,309
2015.11.13,18:00,1.52057,1.52108,1.52057,1.52074,265
2015.11.13,18:05,1.52076,1.52090,1.52043,1.52077,296
2015.11.13,18:10,1.52078,1.52091,1.52055,1.52069,178
2015.11.13,18:15,1.52069,1.52076,1.52022,1.52035,227
2015.11.13,18:20,1.52036,1.52102,1.52008,1.52100,263
2015.11.13,18:25,1.52098,1.52113,1.52049,1.52066,288
2015.11.13,18:30,1.52066,1.52090,1.52066,1.52082,206
2015.11.13,18:35,1.52081,1.52113,1.52077,1.52094,229
2015.11.13,18:40,1.52093,1.52112,1.52062,1.52062,275
2015.11.13,18:45,1.52063,1.52085,1.52053,1.52063,222
2015.11.13,18:50,1.52063,1.52067,1.52032,1.52051,168
2015.11.13,18:55,1.52051,1.52059,1.52035,1.52046,242
2015.11.13,19:00,1.52043,1.52047,1.52023,1.52024,196
2015.11.13,19:05,1.52024,1.52088,1.52022,1.52088,164
2015.11.13,19:10,1.52087,1.52087,1.52053,1.52055,141
2015.11.13,19:15,1.52055,1.52074,1.52046,1.52071,138
2015.11.13,19:20,1.52071,1.52104,1.52070,1.52095,134
2015.11.13,19:25,1.52096,1.52101,1.52078,1.52098,162
2015.11.13,19:30,1.52099,1.52112,1.52085,1.52112,176
2015.11.13,19:35,1.52112,1.52138,1.52100,1.52103,192
2015.11.13,19:40,1.52100,1.52123,1.52089,1.52114,193
2015.11.13,19:45,1.52111,1.52112,1.52092,1.52101,175
2015.11.13,19:50,1.52101,1.52103,1.52079,1.52099,196
2015.11.13,19:55,1.52100,1.52115,1.52088,1.52113,244
2015.11.13,20:00,1.52112,1.52133,1.52080,1.52089,241
2015.11.13,20:05,1.52089,1.52104,1.52078,1.52097,163
2015.11.13,20:10,1.52098,1.52100,1.52088,1.52097,107
2015.11.13,20:15,1.52098,1.52114,1.52092,1.52094,190
2015.11.13,20:20,1.52093,1.52144,1.52091,1.52144,169
2015.11.13,20:25,1.52141,1.52172,1.52139,1.52171,200
2015.11.13,20:30,1.52171,1.52222,1.52165,1.52222,124
2015.11.13,20:35,1.52220,1.52252,1.52211,1.52249,214
2015.11.13,20:40,1.52249,1.52262,1.52215,1.52226,232
2015.11.13,20:45,1.52226,1.52269,1.52217,1.52247,139
2015.11.13,20:50,1.52246,1.52258,1.52234,1.52258,234
2015.11.13,20:55,1.52259,1.52306,1.52255,1.52294,240
2015.11.13,21:00,1.52294,1.52338,1.52283,1.52286,192
2015.11.13,21:05,1.52285,1.52286,1.52259,1.52263,133
2015.11.13,21:10,1.52263,1.52266,1.52233,1.52253,152
2015.11.13,21:15,1.52249,1.52249,1.52231,1.52243,104
2015.11.13,21:20,1.52243,1.52266,1.52241,1.52261,153
2015.11.13,21:25,1.52261,1.52276,1.52248,1.52273,138
2015.11.13,21:30,1.52273,1.52277,1.52264,1.52275,117
2015.11.13,21:35,1.52273,1.52294,1.52272,1.52278,130
2015.11.13,21:40,1.52278,1.52297,1.52258,1.52288,225
2015.11.13,21:45,1.52288,1.52314,1.52278,1.52288,198
2015.11.13,21:50,1.52287,1.52300,1.52265,1.52286,200
2015.11.13,21:55,1.52285,1.52318,1.52285,1.52303,269
2015.11.13,22:00,1.52303,1.52307,1.52273,1.52288,196
2015.11.13,22:05,1.52287,1.52289,1.52260,1.52266,161
2015.11.13,22:10,1.52267,1.52280,1.52259,1.52263,159
2015.11.13,22:15,1.52262,1.52266,1.52261,1.52263,61
2015.11.13,22:20,1.52263,1.52309,1.52256,1.52285,103
2015.11.13,22:25,1.52286,1.52302,1.52285,1.52289,94
2015.11.13,22:30,1.52289,1.52305,1.52288,1.52299,91
2015.11.13,22:35,1.52297,1.52319,1.52295,1.52310,79
2015.11.13,22:40,1.52310,1.52351,1.52303,1.52316,154
2015.11.13,22:45,1.52315,1.52333,1.52295,1.52321,240
2015.11.13,22:50,1.52321,1.52356,1.52306,1.52346,327
2015.11.13,22:55,1.52341,1.52394,1.52288,1.52363,168
2015.11.15,23:00,1.52333,1.52371,1.52227,1.52270,101
2015.11.15,23:05,1.52271,1.52271,1.52204,1.52229,137
2015.11.15,23:10,1.52228,1.52254,1.52196,1.52241,110
2015.11.15,23:15,1.52242,1.52264,1.52150,1.52222,92
2015.11.15,23:20,1.52223,1.52261,1.52221,1.52256,73
2015.11.15,23:25,1.52263,1.52263,1.52232,1.52236,78
2015.11.15,23:30,1.52235,1.52241,1.52209,1.52218,163
2015.11.15,23:35,1.52220,1.52241,1.52214,1.52225,72
2015.11.15,23:40,1.52237,1.52254,1.52221,1.52240,100
2015.11.15,23:45,1.52239,1.52244,1.52227,1.52228,127
2015.11.15,23:50,1.52229,1.52233,1.52189,1.52197,100
2015.11.15,23:55,1.52198,1.52204,1.52193,1.52202,93
2015.11.16,00:00,1.52204,1.52237,1.52173,1.52181,436
2015.11.16,00:05,1.52186,1.52294,1.52184,1.52235,529
2015.11.16,00:10,1.52237,1.52282,1.52218,1.52233,475
2015.11.16,00:15,1.52234,1.52264,1.52232,1.52248,340
2015.11.16,00:20,1.52251,1.52251,1.52153,1.52169,372
2015.11.16,00:25,1.52169,1.52182,1.52139,1.52160,426
2015.11.16,00:30,1.52160,1.52198,1.52140,1.52190,246
2015.11.16,00:35,1.52193,1.52206,1.52146,1.52146,194
2015.11.16,00:40,1.52146,1.52151,1.52096,1.52150,215
2015.11.16,00:45,1.52151,1.52207,1.52142,1.52176,229
2015.11.16,00:50,1.52176,1.52211,1.52166,1.52170,206
2015.11.16,00:55,1.52171,1.52171,1.52140,1.52166,249
2015.11.16,01:00,1.52166,1.52226,1.52166,1.52224,329
2015.11.16,01:05,1.52225,1.52242,1.52211,1.52222,333
2015.11.16,01:10,1.52222,1.52222,1.52186,1.52214,333
2015.11.16,01:15,1.52215,1.52230,1.52151,1.52152,253
2015.11.16,01:20,1.52151,1.52174,1.52143,1.52174,245
2015.11.16,01:25,1.52173,1.52208,1.52162,1.52164,267
2015.11.16,01:30,1.52163,1.52165,1.52129,1.52134,143
2015.11.16,01:35,1.52134,1.52136,1.52100,1.52104,82
2015.11.16,01:40,1.52100,1.52105,1.52084,1.52084,70
2015.11.16,01:45,1.52084,1.52108,1.52084,1.52104,251
2015.11.16,01:50,1.52105,1.52108,1.52073,1.52074,206
2015.11.16,01:55,1.52074,1.52091,1.52055,1.52091,374
2015.11.16,02:00,1.52090,1.52117,1.52085,1.52115,301
2015.11.16,02:05,1.52116,1.52149,1.52076,1.52145,364
2015.11.16,02:10,1.52145,1.52166,1.52115,1.52116,378
2015.11.16,02:15,1.52112,1.52124,1.52088,1.52093,280
2015.11.16,02:20,1.52093,1.52115,1.52089,1.52096,192
2015.11.16,02:25,1.52095,1.52129,1.52095,1.52126,240
2015.11.16,02:30,1.52126,1.52133,1.52093,1.52106,305
2015.11.16,02:35,1.52106,1.52172,1.52104,1.52158,224
2015.11.16,02:40,1.52157,1.52164,1.52141,1.52143,91
2015.11.16,02:45,1.52140,1.52142,1.52085,1.52098,211
2015.11.16,02:50,1.52099,1.52139,1.52095,1.52139,146
2015.11.16,02:55,1.52136,1.52139,1.52096,1.52104,264
2015.11.16,03:00,1.52103,1.52148,1.52096,1.52146,174
2015.11.16,03:05,1.52158,1.52180,1.52153,1.52157,226
2015.11.16,03:10,1.52159,1.52175,1.52153,1.52154,211
2015.11.16,03:15,1.52155,1.52162,1.52144,1.52154,134
2015.11.16,03:20,1.52156,1.52176,1.52128,1.52130,284
2015.11.16,03:25,1.52130,1.52135,1.52125,1.52134,121
2015.11.16,03:30,1.52134,1.52149,1.52133,1.52134,98
2015.11.16,03:35,1.52135,1.52138,1.52124,1.52127,141
2015.11.16,03:40,1.52129,1.52133,1.52123,1.52126,125
2015.11.16,03:45,1.52128,1.52134,1.52125,1.52127,79
2015.11.16,03:50,1.52125,1.52127,1.52121,1.52124,111
2015.11.16,03:55,1.52124,1.52125,1.52112,1.52114,107
2015.11.16,04:00,1.52120,1.52124,1.52111,1.52114,64
2015.11.16,04:05,1.52113,1.52117,1.52101,1.52116,98
2015.11.16,04:10,1.52116,1.52130,1.52113,1.52119,131
2015.11.16,04:15,1.52119,1.52126,1.52105,1.52108,169
2015.11.16,04:20,1.52108,1.52110,1.52094,1.52095,138
2015.11.16,04:25,1.52095,1.52108,1.52092,1.52093,126
2015.11.16,04:30,1.52095,1.52115,1.52091,1.52112,123
2015.11.16,04:35,1.52110,1.52110,1.52092,1.52098,124
2015.11.16,04:40,1.52099,1.52102,1.52086,1.52090,125
2015.11.16,04:45,1.52089,1.52121,1.52089,1.52119,144
2015.11.16,04:50,1.52115,1.52129,1.52112,1.52117,241
2015.11.16,04:55,1.52114,1.52118,1.52102,1.52107,78
2015.11.16,05:00,1.52101,1.52110,1.52092,1.52092,127
2015.11.16,05:05,1.52098,1.52113,1.52092,1.52102,95
2015.11.16,05:10,1.52100,1.52110,1.52092,1.52097,133
2015.11.16,05:15,1.52094,1.52102,1.52084,1.52093,119
2015.11.16,05:20,1.52094,1.52099,1.52090,1.52093,117
2015.11.16,05:25,1.52093,1.52096,1.52084,1.52091,58
2015.11.16,05:30,1.52091,1.52096,1.52091,1.52091,59
2015.11.16,05:35,1.52091,1.52101,1.52089,1.52096,72
2015.11.16,05:40,1.52096,1.52098,1.52092,1.52096,72
2015.11.16,05:45,1.52092,1.52098,1.52092,1.52096,42
2015.11.16,05:50,1.52096,1.52099,1.52093,1.52097,90
2015.11.16,05:55,1.52097,1.52108,1.52089,1.52107,94
2015.11.16,06:00,1.52107,1.52108,1.52095,1.52104,98
2015.11.16,06:05,1.52104,1.52106,1.52098,1.52102,50
2015.11.16,06:10,1.52104,1.52104,1.52094,1.52103,68
2015.11.16,06:15,1.52103,1.52117,1.52102,1.52116,91
2015.11.16,06:20,1.52116,1.52124,1.52101,1.52116,145
